min,-5.120000,max,5.120000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
58,201.958395,484.799380,1.137658,,4.790896,5.713558,5.135914,5.185059,5.428579,5.308311,5.725479,5.291340,4.822125,5.199739,5.159749,5.155850,5.519119,4.991518,5.221533,5.124604,5.071976,5.142269,5.127432,5.424808,,-1.721489,-0.190116,3.142406,2.218541,2.002745,4.080285,-0.584491,-0.901446,1.598159,0.040881,-0.431319,2.000479,0.421736,1.268733,1.205341,0.199566,-0.040922,2.842298,-0.956081,-2.060418,,0.619774
59,203.716082,484.799380,1.136987,,4.741264,5.759320,5.171095,5.250993,5.391347,5.211033,5.569381,5.383340,4.850605,5.090818,5.103385,5.159254,5.458524,4.932161,5.220129,5.100748,4.966445,5.026513,5.065614,5.383919,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.615758
60,203.716082,472.358739,1.136725,,4.733233,5.722494,5.250565,5.258649,5.328315,5.156472,5.487105,5.326960,4.890984,5.023140,5.027172,5.080860,5.460222,4.968566,5.145937,5.145028,4.989403,4.926828,5.064541,5.367627,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.632930
61,203.716082,472.358739,1.137817,,4.727668,5.688559,5.322166,5.122372,5.275253,5.196655,5.502140,5.256617,4.945740,5.031378,4.968353,5.078201,5.399896,4.907931,5.233040,5.119182,5.022100,4.895055,5.088209,5.384030,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.642506
62,203.716082,472.358739,1.140805,,4.712992,5.539651,5.385625,5.175762,5.190423,5.272447,5.492532,5.250813,4.948996,5.020716,4.974701,5.109978,5.317545,4.929675,5.240552,5.112449,4.967855,4.845579,5.097346,5.320678,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.633822
63,203.716082,472.358739,1.140894,,4.678619,5.523197,5.367293,5.259016,5.241277,5.257431,5.410216,5.266627,4.943382,5.059141,4.931324,5.227352,5.268003,5.035632,5.194340,5.151438,5.004142,4.868993,5.073251,5.350700,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.643545
64,203.716082,472.358739,1.144366,,4.494716,5.470393,5.336256,5.314252,5.212644,5.243172,5.331331,5.197940,4.883982,5.053774,4.920701,5.244690,5.210972,5.160439,5.263375,5.120185,4.930727,4.734043,5.018689,5.296783,,0.203725,1.468149,1.772195,-0.922395,0.112963,0.900026,2.516618,-0.027929,2.446028,-1.658058,-0.452437,-2.804673,-1.869774,0.070048,0.640625,-0.116366,0.329124,-0.953792,-1.162833,-0.098528,,0.654499
65,204.341045,472.358739,1.147062,,4.508577,5.430086,5.442927,5.262570,5.148731,5.194951,5.372049,5.168697,4.887228,4.995155,4.909337,5.221384,5.203291,5.155804,5.311790,5.121583,4.984905,4.682779,5.026648,5.310508,,0.983881,0.987254,-3.009231,-2.013764,1.688419,-3.260663,1.035259,-3.153815,2.188404,1.893237,2.063681,-1.377297,-0.889466,3.503136,-2.127529,-0.621776,-0.138350,1.006884,2.927293,0.510146,,0.656019
66,190.495444,472.358739,1.148090,,4.502003,5.268347,5.396682,5.255667,5.102500,5.176876,5.358747,5.077469,4.850217,5.098865,4.952983,5.244669,5.161762,5.065631,5.332350,5.069553,4.988159,4.677699,5.020808,5.214821,,-1.839468,2.164015,-1.981851,0.639548,0.115829,-1.025927,-4.144535,1.025808,-1.246774,3.928496,-2.074169,1.008132,-0.164545,0.656519,2.973489,-0.212952,5.069144,0.171674,0.889395,-2.318745,,0.688658
67,195.006018,472.358739,1.151270,,4.533751,5.251286,5.330544,5.331908,5.110582,5.119065,5.422624,5.098857,4.940054,5.002303,4.903310,5.242199,5.102128,5.173719,5.370319,5.090460,5.018847,4.739969,4.956668,5.222201,,-0.547632,-2.486769,1.842473,-4.013639,0.241794,0.799422,0.865503,1.782458,-0.300699,1.064422,2.178015,-0.911651,-0.878882,2.044727,-0.064104,0.282841,-0.102391,-1.067555,-4.627292,-0.973288,,0.660320
68,195.006018,453.981932,1.155651,,4.465404,5.232473,5.429567,5.404032,5.043861,5.149401,5.377799,5.181001,4.866907,4.995143,4.901846,5.225276,5.053705,5.221252,5.351082,5.081174,4.932221,4.816975,4.924090,5.243234,,-0.547632,-2.486769,1.842473,-4.013639,0.241794,0.799422,0.865503,1.782458,-0.300699,1.064422,2.178015,-0.911651,-0.878882,2.044727,-0.064104,0.282841,-0.102391,-1.067555,-4.627292,-0.973288,,0.661022
69,181.467013,453.981932,1.156866,,4.484832,5.254738,5.461595,5.408692,5.062246,5.116295,5.410935,5.138656,4.972761,4.986960,4.844087,5.195889,5.084430,5.217334,5.357695,5.068508,4.964333,4.758995,4.873244,5.235508,,0.806899,2.155111,-1.917278,-2.997868,-0.060091,-0.747920,2.021296,-1.039373,0.925022,0.851795,1.065787,-0.647079,-0.772733,-2.321227,0.786621,-3.957332,3.562355,-2.983063,0.759442,1.919552,,0.621412
70,181.467013,453.981932,1.158897,,4.478046,5.268652,5.479754,5.381637,5.069229,5.097479,5.394471,5.135404,4.937544,4.969750,4.857326,5.199509,5.180123,5.148114,5.296069,5.019214,4.892147,4.793610,4.851038,5.285739,,0.806899,2.155111,-1.917278,-2.997868,-0.060091,-0.747920,2.021296,-1.039373,0.925022,0.851795,1.065787,-0.647079,-0.772733,-2.321227,0.786621,-3.957332,3.562355,-2.983063,0.759442,1.919552,,0.633050
71,181.467013,453.981932,1.157377,,4.471825,5.309301,5.536162,5.299986,5.084187,5.079304,5.529599,5.099053,4.879990,4.983509,4.791531,5.061292,5.191779,5.095198,5.338842,5.074308,4.977884,4.708704,4.778445,5.229666,,0.806899,2.155111,-1.917278,-2.997868,-0.060091,-0.747920,2.021296,-1.039373,0.925022,0.851795,1.065787,-0.647079,-0.772733,-2.321227,0.786621,-3.957332,3.562355,-2.983063,0.759442,1.919552,,0.667011
72,181.467013,453.981932,1.158457,,4.463335,5.261069,5.440164,5.317238,5.118620,5.115369,5.443013,5.169405,4.895246,4.991502,4.719895,5.105627,5.237174,5.149683,5.250751,5.068730,4.838728,4.822963,4.782859,5.189442,,0.806899,2.155111,-1.917278,-2.997868,-0.060091,-0.747920,2.021296,-1.039373,0.925022,0.851795,1.065787,-0.647079,-0.772733,-2.321227,0.786621,-3.957332,3.562355,-2.983063,0.759442,1.919552,,0.665473
73,205.077880,453.981932,1.159662,,4.432495,5.329480,5.344761,5.220280,4.998984,5.191434,5.312296,5.086380,4.898369,4.923883,4.739286,5.002542,5.100585,4.976411,5.243374,5.042867,4.902785,4.804399,4.734759,5.212798,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.679623
74,205.077880,453.981932,1.158610,,4.416336,5.273179,5.219445,5.230297,4.998576,5.170787,5.267170,5.037655,4.934418,4.910351,4.760578,5.021011,5.120293,4.995455,5.282134,5.125508,4.966036,4.816755,4.747991,5.140899,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.681682
75,205.077880,453.981932,1.160952,,4.345459,5.288743,5.189590,5.261057,5.064228,5.135648,5.256174,4.981217,4.977893,4.932031,4.774551,4.977035,5.020851,4.963296,5.331872,5.136752,4.998168,4.794170,4.694721,5.120816,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.675421
76,205.077880,453.981932,1.162932,,4.361100,5.205319,5.235493,5.267611,5.070665,5.078945,5.300459,4.887844,5.005906,4.936627,4.855138,4.922502,4.942969,4.993934,5.386494,5.022921,5.002013,4.771061,4.699155,5.080370,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.690553
77,205.077880,453.981932,1.163913,,4.425349,5.125890,5.177138,5.178230,5.194137,5.065126,5.404382,4.886121,4.938432,5.022636,4.832477,4.940384,4.979784,4.966830,5.522406,5.004431,5.067020,4.800472,4.627114,5.101744,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.664044
78,205.077880,453.981932,1.164459,,4.464456,5.141350,5.335422,5.106070,5.238950,5.170024,5.371937,4.946243,4.958971,4.938308,4.934615,4.887398,4.932591,4.886941,5.467229,4.947767,5.047743,4.862050,4.610125,5.126230,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.651393
79,205.077880,453.981932,1.165149,,4.476268,5.114891,5.352549,5.098383,5.212200,5.225354,5.353391,5.035946,4.986387,4.963281,4.949839,4.826192,4.928305,4.885250,5.494399,4.978746,5.005378,4.892817,4.705168,5.080984,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.630851
80,205.077880,453.981932,1.167796,,4.484020,5.016429,5.376562,5.050339,5.144397,5.237306,5.217919,5.013594,4.983492,4.973318,5.100104,4.747916,4.922010,4.891532,5.425665,4.970639,5.041995,4.850219,4.695241,5.023832,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.601150
81,205.077880,453.981932,1.172092,,4.474580,5.045645,5.262310,5.038084,5.070326,5.290084,5.192590,4.938322,5.056172,4.854021,5.063567,4.712554,4.992684,4.917517,5.420193,4.865508,5.084110,4.952632,4.694350,5.068339,,-1.749365,-0.119875,0.999757,-1.080033,2.737170,-3.315964,-0.918736,0.830371,1.927244,1.378998,-0.148665,1.599487,2.183514,1.893748,1.161783,1.825675,-1.572224,2.306246,0.881888,0.744159,,0.617403
82,204.929863,453.981932,1.171961,,4.499382,5.042382,5.238598,5.032264,5.007914,5.261710,5.149715,4.853521,5.119388,4.854850,5.042190,4.720240,4.945160,4.850303,5.387809,4.863778,5.124366,4.955852,4.737561,5.052402,,-1.501906,0.754752,-0.991463,1.550977,-1.886368,-0.455349,-0.065087,0.736942,-1.730297,-3.330038,1.963664,-2.045156,-2.094326,-2.890700,-0.931343,0.490483,-1.921054,-1.061644,-2.968293,-0.218040,,0.631303
83,204.929863,453.981932,1.170483,,4.507739,5.027132,5.308518,4.944539,4.935318,5.347205,5.068767,4.859506,5.179254,4.819931,4.992329,4.608598,4.934686,4.873788,5.403517,4.810275,5.176766,4.960492,4.730888,4.975413,,-1.501906,0.754752,-0.991463,1.550977,-1.886368,-0.455349,-0.065087,0.736942,-1.730297,-3.330038,1.963664,-2.045156,-2.094326,-2.890700,-0.931343,0.490483,-1.921054,-1.061644,-2.968293,-0.218040,,0.611326
84,204.929863,453.981932,1.182503,,4.559443,5.026930,5.408354,4.951346,5.026976,5.341871,4.987121,4.936869,5.236784,4.846437,4.884753,4.532540,4.929544,4.915210,5.547378,4.850464,5.158594,4.939776,4.840079,4.848915,,-1.501906,0.754752,-0.991463,1.550977,-1.886368,-0.455349,-0.065087,0.736942,-1.730297,-3.330038,1.963664,-2.045156,-2.094326,-2.890700,-0.931343,0.490483,-1.921054,-1.061644,-2.968293,-0.218040,,0.631521
85,209.018315,453.981932,1.184437,,4.514768,5.008012,5.427251,4.871581,5.131927,5.426060,5.105001,4.801366,5.187063,4.926026,4.845528,4.485071,4.849954,4.905380,5.600396,4.790678,5.105560,4.940372,4.878648,4.870750,,-0.593777,1.940251,-1.987622,-0.512435,0.831426,-0.125911,3.223363,-3.030358,-0.047981,-0.240175,2.006956,-1.819747,-3.678552,-1.843577,-0.113327,0.537417,1.308227,-1.567279,-2.018085,-0.115095,,0.637457
86,206.647171,453.981932,1.187453,,4.378062,4.901438,5.339861,4.814801,5.065887,5.279546,5.204521,4.698805,5.077896,4.860058,4.888520,4.579113,4.853640,4.912792,5.607898,4.702316,5.027660,4.767656,4.700294,4.951477,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.655325
87,206.647171,453.981932,1.195296,,4.345930,4.869499,5.232694,4.901705,5.080624,5.106296,5.151247,4.693276,5.042245,4.848002,4.835575,4.445685,4.804385,4.917920,5.494116,4.717240,5.010570,4.685915,4.737112,5.019498,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.660093
88,206.647171,449.996313,1.201111,,4.243245,4.820751,5.275053,4.797990,4.881998,5.201838,5.243869,4.714557,4.933290,4.816198,4.741921,4.440826,4.851713,4.812666,5.513958,4.689720,5.033592,4.728013,4.817323,5.055112,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.619133
89,206.647171,449.996313,1.200137,,4.211310,4.854877,5.208662,4.820485,4.872684,5.163303,5.194486,4.666486,4.983115,4.827146,4.730027,4.419648,4.804572,4.724266,5.466733,4.637211,5.057848,4.858911,4.847864,5.068680,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.584325
90,206.647171,449.996313,1.217762,,4.229850,4.903403,5.275049,4.817787,4.782540,5.232361,5.111020,4.648874,4.916489,4.815833,4.569729,4.427505,4.775765,4.706552,5.518889,4.695627,5.144784,4.897445,4.766510,4.996698,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.608428
91,206.647171,449.996313,1.221735,,4.282119,4.907351,5.353361,4.789986,4.727537,5.270409,5.121490,4.562681,4.986893,4.757619,4.627685,4.499847,4.873013,4.693075,5.389842,4.761185,5.063199,4.843794,4.883117,4.980405,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.599539
92,206.647171,449.996313,1.225917,,4.316333,4.997174,5.369086,4.877434,4.753171,5.198150,5.009894,4.630357,5.028313,4.778512,4.647730,4.502959,4.858597,4.629603,5.378256,4.867807,5.053798,4.915183,4.900053,5.076370,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.575990
93,206.647171,449.996313,1.230058,,4.266675,4.863403,5.347835,4.827928,4.565386,5.120287,5.015848,4.626213,5.108981,4.704011,4.662255,4.513691,4.827823,4.618165,5.420890,5.018072,5.062967,4.874340,4.840097,5.108389,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.592530
94,206.647171,449.996313,1.230724,,4.323116,4.835152,5.321804,4.977534,4.572123,5.078563,5.110916,4.658899,5.192888,4.737672,4.615210,4.440484,4.692874,4.727219,5.408265,4.963109,5.069375,4.788109,4.867655,5.145438,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.592304
95,206.647171,449.996313,1.232003,,4.408564,4.835835,5.311400,4.795970,4.616636,5.212534,5.110134,4.656232,5.218937,4.728836,4.637626,4.565222,4.658799,4.675145,5.448832,5.050503,5.148754,4.780320,4.886758,5.137401,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.580843
96,206.647171,449.996313,1.237248,,4.342234,4.688298,5.321963,4.816864,4.536831,5.233822,5.101592,4.546879,5.255397,4.731717,4.658635,4.493565,4.726188,4.648955,5.373261,5.087280,5.169056,4.819151,4.935700,5.024169,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.555511
97,206.647171,449.996313,1.240715,,4.402489,4.715133,5.307224,4.799328,4.503343,5.258864,5.037135,4.553962,5.274055,4.790849,4.703939,4.525316,4.810781,4.550533,5.271389,5.078463,5.108662,4.851730,4.944794,4.983085,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.585607
98,206.647171,449.996313,1.245218,,4.377805,4.685537,5.225291,4.754945,4.487306,5.162716,5.010772,4.562165,5.203184,4.769004,4.741824,4.605112,4.740878,4.624283,5.284902,4.961471,5.099353,4.857461,5.117692,4.945107,,-0.664528,0.294045,-1.868600,1.865814,-0.862361,-3.148408,-0.517762,-0.732872,1.868513,-1.240261,-3.941669,2.247614,0.155440,-2.308060,-1.541281,0.962725,0.152008,1.152204,1.830609,-0.974582,,0.559340
99,194.786889,449.996313,1.244300,,4.421398,4.679065,5.261140,4.702447,4.436601,5.121214,4.994540,4.549939,5.310778,4.828819,4.674860,4.539605,4.673158,4.581547,5.348618,4.981233,5.119837,4.878773,5.053832,4.910292,,-2.052173,2.487103,-1.144369,1.290135,-2.045285,-1.551579,0.034869,-0.305218,1.680852,-1.124479,-4.075000,0.984913,-1.906703,-1.344957,-1.802242,0.893670,-1.419847,1.087045,2.006254,-0.949017,,0.581721
100,194.786889,449.996313,1.243659,,4.489817,4.615337,5.416128,4.786659,4.387025,5.108090,4.961594,4.540741,5.396486,4.846672,4.677996,4.567891,4.647298,4.569997,5.293530,4.911191,5.106633,4.919748,4.953900,4.961514,,-2.052173,2.487103,-1.144369,1.290135,-2.045285,-1.551579,0.034869,-0.305218,1.680852,-1.124479,-4.075000,0.984913,-1.906703,-1.344957,-1.802242,0.893670,-1.419847,1.087045,2.006254,-0.949017,,0.580480
101,219.599587,449.996313,1.249478,,4.623600,4.674610,5.306426,4.770987,4.377870,5.204295,4.924287,4.625375,5.414591,4.844488,4.484022,4.492208,4.595921,4.698207,5.355570,4.880953,5.080196,4.846708,4.961633,4.974137,,1.142822,0.892394,4.085925,-4.145161,-2.243251,-0.933613,2.929102,2.486390,-1.977593,1.147368,-0.865147,-0.683847,-1.332887,-0.508134,-4.105891,-2.106885,0.964796,-0.019610,-0.071029,3.680704,,0.555074
102,219.599587,449.996313,1.250711,,4.508230,4.694111,5.338699,4.680308,4.291296,5.165365,4.818834,4.738052,5.327087,4.852384,4.531472,4.566780,4.635834,4.663609,5.380926,4.907800,5.084926,4.852345,4.943487,4.918906,,1.142822,0.892394,4.085925,-4.145161,-2.243251,-0.933613,2.929102,2.486390,-1.977593,1.147368,-0.865147,-0.683847,-1.332887,-0.508134,-4.105891,-2.106885,0.964796,-0.019610,-0.071029,3.680704,,0.556387
103,219.599587,449.996313,1.263170,,4.448915,4.555838,5.303806,4.589241,4.252096,5.208382,4.776875,4.723769,5.311531,4.896573,4.563643,4.485726,4.558878,4.682288,5.324009,4.714613,5.044728,4.878555,4.859863,4.678703,,1.142822,0.892394,4.085925,-4.145161,-2.243251,-0.933613,2.929102,2.486390,-1.977593,1.147368,-0.865147,-0.683847,-1.332887,-0.508134,-4.105891,-2.106885,0.964796,-0.019610,-0.071029,3.680704,,0.562658
104,202.154073,449.996313,1.262489,,4.509052,4.603850,5.306602,4.654222,4.239403,5.171852,4.776296,4.744136,5.250271,4.849396,4.568741,4.510977,4.571153,4.769516,5.111494,4.739880,5.064270,4.937872,4.725675,4.749471,,2.954337,-2.218916,0.719490,0.114379,3.813366,-1.168765,-0.867644,1.104281,-0.020575,-0.024919,1.067450,0.155491,-0.950690,2.774255,0.450547,1.572732,-0.555642,2.931168,2.083619,-3.627183,,0.564025
105,202.154073,449.996313,1.261819,,4.436878,4.587117,5.340342,4.644130,4.277784,5.163500,4.833228,4.783992,5.267244,4.926022,4.542269,4.507077,4.570925,4.811693,5.076251,4.654716,5.037858,5.027450,4.703881,4.652238,,2.954337,-2.218916,0.719490,0.114379,3.813366,-1.168765,-0.867644,1.104281,-0.020575,-0.024919,1.067450,0.155491,-0.950690,2.774255,0.450547,1.572732,-0.555642,2.931168,2.083619,-3.627183,,0.576074
106,202.154073,449.996313,1.259773,,4.370749,4.623910,5.427235,4.614647,4.373642,5.275786,4.736332,4.786776,5.218875,4.864469,4.560607,4.547071,4.502380,4.724929,5.010312,4.734725,5.098732,5.007931,4.799496,4.800511,,2.954337,-2.218916,0.719490,0.114379,3.813366,-1.168765,-0.867644,1.104281,-0.020575,-0.024919,1.067450,0.155491,-0.950690,2.774255,0.450547,1.572732,-0.555642,2.931168,2.083619,-3.627183,,0.582217
107,198.624768,449.996313,1.261208,,4.266200,4.718677,5.467753,4.456885,4.200613,5.171541,4.745657,4.840166,5.187365,4.825954,4.532408,4.537638,4.539302,4.639252,4.990064,4.606606,5.080554,5.003701,4.854696,4.856783,,-2.067469,-0.918329,-1.206757,-0.997207,-0.870055,1.160789,0.778963,2.009253,0.162844,0.958389,1.446527,-0.372958,0.313021,-1.077973,-0.744883,0.643779,-1.333748,-5.084319,0.024877,2.516063,,0.533212
108,198.142738,449.996313,1.269960,,4.255230,4.704374,5.514548,4.544710,4.280799,5.194068,4.776250,4.881857,5.201572,4.859792,4.630086,4.430491,4.605678,4.630606,5.003238,4.570925,5.149287,4.820766,4.980212,4.747383,,0.876121,0.374257,-2.955171,-0.477239,-2.283732,2.050864,0.178185,0.391494,-1.932568,3.005899,-2.744262,-1.842384,0.333862,-1.190441,1.980405,0.995555,-1.089093,1.191534,-3.004627,-1.312584,,0.525083
109,198.142738,449.996313,1.272993,,4.243472,4.675122,5.342828,4.588138,4.241874,5.120556,4.771295,4.857622,5.148433,4.879999,4.657066,4.429499,4.615988,4.703601,5.193101,4.643893,5.154489,4.722783,5.066736,4.677797,,0.876121,0.374257,-2.955171,-0.477239,-2.283732,2.050864,0.178185,0.391494,-1.932568,3.005899,-2.744262,-1.842384,0.333862,-1.190441,1.980405,0.995555,-1.089093,1.191534,-3.004627,-1.312584,,0.517137
110,198.142738,449.996313,1.280877,,4.200017,4.796264,5.393384,4.483371,4.297647,5.098796,4.863494,4.912775,5.186450,4.923432,4.657561,4.512417,4.667115,4.697440,5.154525,4.688448,5.098735,4.652888,5.174874,4.717951,,0.876121,0.374257,-2.955171,-0.477239,-2.283732,2.050864,0.178185,0.391494,-1.932568,3.005899,-2.744262,-1.842384,0.333862,-1.190441,1.980405,0.995555,-1.089093,1.191534,-3.004627,-1.312584,,0.533922
111,198.142738,449.996313,1.280480,,4.362222,4.845190,5.390969,4.471606,4.295201,5.067010,4.856692,5.002733,5.219653,4.827564,4.735429,4.548608,4.700028,4.722807,5.039399,4.748322,5.059884,4.693820,5.115429,4.708682,,0.876121,0.374257,-2.955171,-0.477239,-2.283732,2.050864,0.178185,0.391494,-1.932568,3.005899,-2.744262,-1.842384,0.333862,-1.190441,1.980405,0.995555,-1.089093,1.191534,-3.004627,-1.312584,,0.534361
112,198.624768,449.996313,1.284598,,4.403884,4.901822,5.417189,4.561311,4.150546,5.015424,4.908796,4.984403,5.234044,4.873749,4.789512,4.502477,4.678240,4.808867,5.019280,4.680088,5.098296,4.763129,5.082439,4.789603,,-2.067469,-0.918329,-1.206757,-0.997207,-0.870055,1.160789,0.778963,2.009253,0.162844,0.958389,1.446527,-0.372958,0.313021,-1.077973,-0.744883,0.643779,-1.333748,-5.084319,0.024877,2.516063,,0.535742
113,209.877491,449.996313,1.292316,,4.412080,5.048816,5.441872,4.524962,4.172523,5.030780,4.967020,4.982925,5.251284,4.945459,4.784895,4.603611,4.706936,4.924872,4.982608,4.668543,5.002472,4.785964,5.087526,4.845625,,2.137325,2.002331,0.851049,-0.636755,1.776649,1.819408,0.908063,-0.756983,0.067644,1.843303,0.681603,2.195099,0.174107,0.533809,-1.912963,1.073270,2.530649,0.132892,-3.513386,-2.224321,,0.558247
114,220.352527,449.996313,1.293152,,4.551838,5.081145,5.441110,4.644500,4.115268,5.040234,4.977693,5.074910,5.391495,4.914522,4.685960,4.504275,4.719555,4.870101,5.019543,4.676431,4.957942,4.738453,5.073667,4.770009,,-0.869271,3.949145,-0.709909,3.192338,-3.285237,-1.192040,-3.056149,1.212910,2.833703,1.024471,2.234182,-0.302319,1.032034,3.123816,0.531212,-0.692171,-1.553777,1.017421,0.038795,-0.220560,,0.554467
115,220.352527,449.996313,1.292720,,4.521258,5.155163,5.371474,4.675338,4.168716,4.980122,5.057386,5.078858,5.386342,4.888696,4.804965,4.576632,4.670776,4.903620,5.061309,4.802779,4.954224,4.777722,5.156248,4.789873,,-0.869271,3.949145,-0.709909,3.192338,-3.285237,-1.192040,-3.056149,1.212910,2.833703,1.024471,2.234182,-0.302319,1.032034,3.123816,0.531212,-0.692171,-1.553777,1.017421,0.038795,-0.220560,,0.579762
