min,-5.000000,max,5.000000,populationsize,500,children,80
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],var_x[10],var_x[11],var_x[12],var_x[13],var_x[14],var_x[15],var_x[16],var_x[17],var_x[18],var_x[19],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],best_x[10],best_x[11],best_x[12],best_x[13],best_x[14],best_x[15],best_x[16],best_x[17],best_x[18],best_x[19],,distance
233,233.433977,12076.021439,1.000000,,0.085775,0.120474,0.135385,0.161558,0.107731,0.303132,0.147493,0.199975,0.286535,0.148601,0.131465,0.134712,0.145702,0.158466,0.149994,0.151482,0.144410,0.227564,0.135308,0.129681,,0.067347,-0.936631,1.054008,3.281840,-0.788414,4.089233,-1.863120,2.996849,2.797432,-0.121344,1.564775,-1.735861,1.869628,-0.996175,2.203820,1.801060,-2.179373,3.976540,-0.071002,-2.010611,,9.457845
234,244.575469,12076.021439,1.000348,,0.085639,0.117632,0.134029,0.161302,0.106980,0.296881,0.146414,0.197794,0.285925,0.146473,0.128627,0.134106,0.143261,0.156480,0.146201,0.149741,0.141547,0.228295,0.134265,0.128540,,-0.072641,-0.901398,0.972565,2.994086,-1.168798,4.049285,-2.120442,2.884611,2.722292,0.020001,1.738244,-2.215609,2.033451,-0.866694,2.023121,2.254432,-1.636954,4.057840,0.220218,-1.987612,,9.459583
235,263.995201,12076.021439,1.000000,,0.084652,0.116687,0.132550,0.154463,0.103817,0.293760,0.143074,0.192957,0.286429,0.144485,0.128352,0.132684,0.141742,0.154769,0.141470,0.147508,0.137796,0.225552,0.129346,0.125667,,-0.025034,-1.135938,1.247937,2.969496,-1.048830,3.799032,-1.793000,3.059928,3.146241,-0.054813,2.322783,-1.835426,1.865716,-1.247414,2.003418,1.701930,-2.255136,4.214359,0.142134,-2.077382,,9.460640
236,263.995201,12076.021439,1.000000,,0.084496,0.114961,0.130640,0.153003,0.102182,0.295490,0.142603,0.190906,0.284722,0.141387,0.127738,0.130498,0.139275,0.152010,0.139240,0.145491,0.136044,0.220956,0.127124,0.125866,,-0.025034,-1.135938,1.247937,2.969496,-1.048830,3.799032,-1.793000,3.059928,3.146241,-0.054813,2.322783,-1.835426,1.865716,-1.247414,2.003418,1.701930,-2.255136,4.214359,0.142134,-2.077382,,9.468516
237,234.705355,12076.021439,1.000818,,0.084327,0.112044,0.130339,0.154676,0.101022,0.292126,0.139266,0.190117,0.285024,0.138364,0.125423,0.129881,0.137821,0.150374,0.137966,0.141904,0.135460,0.216088,0.125237,0.124353,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.468261
238,234.705355,12076.021439,1.000000,,0.082628,0.110734,0.129201,0.153120,0.098934,0.279599,0.132163,0.186629,0.282449,0.135104,0.123437,0.127509,0.133805,0.148445,0.136457,0.138208,0.131091,0.210383,0.122957,0.120509,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.475900
239,234.705355,12076.021439,1.000000,,0.081692,0.108533,0.127616,0.151507,0.097715,0.273614,0.132154,0.185226,0.279118,0.133496,0.122807,0.126059,0.130769,0.144706,0.133257,0.136631,0.128826,0.202683,0.121516,0.119759,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.483008
240,234.705355,12076.021439,1.000000,,0.081322,0.107611,0.125796,0.151700,0.096254,0.265694,0.131979,0.181669,0.275857,0.131299,0.121854,0.125626,0.126871,0.142216,0.134449,0.134433,0.128345,0.200078,0.117704,0.116583,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.489167
241,234.705355,12076.021439,1.000000,,0.079881,0.106847,0.124178,0.150199,0.094233,0.260999,0.128837,0.179823,0.274783,0.128504,0.120180,0.124815,0.123919,0.138853,0.131246,0.132535,0.125516,0.191193,0.114736,0.115835,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.489915
242,138.160322,12076.021439,1.000000,,0.079122,0.103248,0.123508,0.147227,0.094009,0.260146,0.126111,0.178645,0.266688,0.125639,0.118273,0.122559,0.123028,0.137193,0.128968,0.130013,0.122184,0.190176,0.113742,0.114880,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.497319
243,138.160322,12076.021439,1.000000,,0.078682,0.101305,0.121251,0.146191,0.094382,0.255677,0.124310,0.177427,0.262486,0.123345,0.117368,0.122126,0.121175,0.135068,0.127202,0.128592,0.120531,0.185218,0.111858,0.113632,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.501529
244,138.160322,12076.021439,1.000000,,0.078015,0.100095,0.118056,0.144839,0.093983,0.248420,0.120712,0.174157,0.256914,0.119735,0.116216,0.120238,0.116327,0.131958,0.123115,0.126637,0.119219,0.179240,0.109248,0.110235,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.506939
245,138.160322,12076.021439,1.000695,,0.073686,0.097978,0.114950,0.144850,0.090777,0.242859,0.118409,0.171935,0.243576,0.114220,0.113346,0.118507,0.114665,0.128056,0.120728,0.126484,0.116582,0.165450,0.107388,0.106129,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.516721
246,138.160322,12076.021439,1.000000,,0.072934,0.097262,0.112713,0.144050,0.089744,0.237390,0.118620,0.169314,0.237785,0.112974,0.107308,0.116056,0.113967,0.125627,0.119570,0.120309,0.116039,0.164734,0.105514,0.105890,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.520338
247,138.160322,12076.021439,1.000383,,0.071034,0.095755,0.111222,0.142600,0.087340,0.232387,0.116328,0.164550,0.235658,0.111171,0.104657,0.114072,0.113361,0.125108,0.117456,0.119242,0.112989,0.158746,0.105176,0.104523,,0.033679,-1.189027,0.942260,2.825863,-0.773638,4.093460,-2.155568,2.771203,2.971952,0.121955,1.898476,-1.940879,1.988140,-0.874829,2.218726,1.853776,-1.866693,4.050512,-0.018791,-1.950576,,9.528909
248,229.702184,12076.021439,1.000000,,0.071056,0.094024,0.109493,0.140102,0.086813,0.229909,0.115113,0.163628,0.234130,0.110220,0.101299,0.112719,0.110765,0.124369,0.113960,0.116929,0.109531,0.158212,0.104922,0.103272,,0.198820,-0.854808,1.157068,3.111757,-1.165123,3.990615,-1.914718,3.053770,2.935100,0.069162,2.096050,-1.753468,1.906027,-0.980960,1.789500,1.867619,-2.278440,3.898919,0.121889,-2.248778,,9.533822
249,234.705355,12076.021439,1.000000,,0.067735,0.091969,0.105552,0.136938,0.085914,0.224262,0.112928,0.160442,0.226315,0.108980,0.097725,0.109998,0.109580,0.120974,0.113001,0.113561,0.109448,0.149395,0.103909,0.101616,,0.091162,-1.032348,0.819730,2.875304,-1.056812,3.965963,-1.899233,2.474776,3.220874,-0.039224,1.980427,-1.933299,2.079744,-1.008330,2.208426,1.761637,-1.792085,3.939937,0.029098,-1.685745,,9.537806
250,198.109462,12076.021439,1.000000,,0.067049,0.091118,0.103111,0.135719,0.083970,0.221260,0.109435,0.157120,0.224974,0.106667,0.095433,0.109108,0.108706,0.120025,0.110183,0.111052,0.108750,0.146990,0.099228,0.099541,,0.059886,-0.832061,0.999207,3.153141,-0.718134,3.692423,-2.136008,2.956272,3.023770,-0.392098,1.969419,-1.976295,2.004332,-1.241032,2.107904,2.022093,-1.979096,3.987384,0.052372,-1.753478,,9.539386
251,198.109462,12076.021439,1.000000,,0.065606,0.090777,0.099447,0.133569,0.080995,0.220608,0.107623,0.152948,0.222055,0.106169,0.093043,0.107691,0.107674,0.114029,0.107734,0.109991,0.107141,0.146426,0.098544,0.098221,,0.059886,-0.832061,0.999207,3.153141,-0.718134,3.692423,-2.136008,2.956272,3.023770,-0.392098,1.969419,-1.976295,2.004332,-1.241032,2.107904,2.022093,-1.979096,3.987384,0.052372,-1.753478,,9.538554
252,222.355117,12076.021439,1.001288,,0.062454,0.090329,0.099852,0.129130,0.080774,0.214764,0.104477,0.142418,0.221163,0.105417,0.091268,0.104707,0.106366,0.112630,0.102992,0.108298,0.103041,0.145133,0.095389,0.095897,,0.160728,-0.889438,1.140876,3.098026,-1.079541,3.813776,-2.050309,2.644844,2.849034,0.078215,2.097214,-1.855126,2.266175,-1.231563,2.137991,2.083757,-2.054854,4.078423,-0.225689,-2.062540,,9.539829
253,186.027103,12076.021439,1.000103,,0.061887,0.088286,0.098748,0.126463,0.080488,0.213387,0.102125,0.138034,0.220787,0.104736,0.090310,0.103838,0.106240,0.110074,0.099382,0.107111,0.100933,0.142375,0.093434,0.095458,,0.048749,-1.035741,0.941803,2.943950,-1.072509,3.832232,-1.934398,2.706712,3.236964,-0.216949,2.118455,-1.818329,2.224178,-0.853376,2.186554,1.736084,-1.969312,3.880132,0.034045,-1.989244,,9.536761
254,186.027103,12076.021439,1.000000,,0.050680,0.085916,0.095065,0.112653,0.075466,0.208552,0.101271,0.135784,0.214446,0.102305,0.085266,0.098910,0.099678,0.101726,0.096936,0.105261,0.098870,0.135372,0.092443,0.092176,,0.048749,-1.035741,0.941803,2.943950,-1.072509,3.832232,-1.934398,2.706712,3.236964,-0.216949,2.118455,-1.818329,2.224178,-0.853376,2.186554,1.736084,-1.969312,3.880132,0.034045,-1.989244,,9.542411
255,186.027103,12076.021439,1.002274,,0.049233,0.085639,0.094923,0.110674,0.072674,0.200956,0.100184,0.132774,0.203157,0.101738,0.084156,0.097022,0.095431,0.099416,0.095519,0.101022,0.097306,0.130783,0.090703,0.089761,,0.048749,-1.035741,0.941803,2.943950,-1.072509,3.832232,-1.934398,2.706712,3.236964,-0.216949,2.118455,-1.818329,2.224178,-0.853376,2.186554,1.736084,-1.969312,3.880132,0.034045,-1.989244,,9.558283
256,186.027103,12076.021439,1.000000,,0.047366,0.082229,0.095124,0.107643,0.069159,0.184273,0.099614,0.128014,0.196269,0.092784,0.081607,0.095277,0.094541,0.099015,0.094968,0.098655,0.096773,0.127017,0.089786,0.089309,,0.048749,-1.035741,0.941803,2.943950,-1.072509,3.832232,-1.934398,2.706712,3.236964,-0.216949,2.118455,-1.818329,2.224178,-0.853376,2.186554,1.736084,-1.969312,3.880132,0.034045,-1.989244,,9.568508
257,193.501188,12076.021439,1.000000,,0.045931,0.081226,0.094227,0.106870,0.066752,0.181966,0.097714,0.124315,0.190064,0.091178,0.080683,0.094801,0.093662,0.097065,0.092093,0.095615,0.093877,0.125153,0.089208,0.088997,,0.062305,-0.726101,0.941611,3.070234,-1.079780,3.718519,-1.872718,3.079341,3.095882,-0.259411,1.818339,-2.008678,2.005028,-0.753706,1.942113,2.252616,-2.061326,4.017105,-0.091605,-2.149768,,9.576094
258,193.501188,12076.021439,1.000373,,0.043686,0.077791,0.092262,0.105306,0.062954,0.170954,0.097837,0.120964,0.180489,0.087626,0.078379,0.092601,0.092906,0.091497,0.091664,0.094142,0.091786,0.121534,0.086772,0.085420,,0.062305,-0.726101,0.941611,3.070234,-1.079780,3.718519,-1.872718,3.079341,3.095882,-0.259411,1.818339,-2.008678,2.005028,-0.753706,1.942113,2.252616,-2.061326,4.017105,-0.091605,-2.149768,,9.577962
259,126.694556,12076.021439,1.000000,,0.042092,0.074461,0.091486,0.104825,0.062596,0.168558,0.096939,0.119059,0.179841,0.086498,0.078440,0.091401,0.092569,0.089986,0.088220,0.092340,0.090830,0.119368,0.085096,0.085273,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.582795
260,126.694556,12076.021439,1.000000,,0.040924,0.073408,0.090260,0.104552,0.061385,0.167303,0.096480,0.117200,0.176108,0.086799,0.076909,0.090021,0.090568,0.088580,0.087520,0.090214,0.089893,0.115612,0.084623,0.083629,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.586389
261,126.694556,12076.021439,1.000000,,0.040391,0.073211,0.088095,0.102921,0.060345,0.166418,0.095625,0.116034,0.174287,0.085242,0.076346,0.088533,0.089103,0.088190,0.086115,0.087981,0.088993,0.114990,0.083812,0.082879,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.589392
262,126.694556,12076.021439,1.000000,,0.039850,0.072403,0.086873,0.101327,0.059152,0.162899,0.093779,0.113085,0.171436,0.083834,0.074625,0.087048,0.087480,0.085552,0.084659,0.086609,0.086541,0.111590,0.082214,0.081378,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.596900
263,126.694556,12076.021439,1.000664,,0.039586,0.070697,0.085123,0.099471,0.058583,0.157840,0.091874,0.110634,0.169227,0.083928,0.074344,0.085728,0.086432,0.083813,0.083403,0.084786,0.085654,0.109371,0.081184,0.080316,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.607051
264,126.694556,12076.021439,1.000000,,0.039375,0.069938,0.084629,0.098321,0.057388,0.154277,0.091191,0.109811,0.167370,0.082734,0.072718,0.083853,0.086354,0.082987,0.081753,0.083060,0.085096,0.109230,0.079384,0.078846,,0.161172,-0.990247,0.883123,2.797154,-1.110134,4.001066,-2.054617,3.047757,2.990448,0.019094,1.887768,-1.915764,1.987776,-0.782269,2.164871,1.919687,-1.986752,3.996244,0.036188,-2.052568,,9.607280
265,123.121702,12076.021439,1.001785,,0.039283,0.069182,0.083725,0.097212,0.056651,0.152113,0.090082,0.106532,0.163251,0.081911,0.072101,0.083590,0.085637,0.082075,0.080305,0.082057,0.084636,0.106119,0.079038,0.078406,,0.069249,-1.010827,0.840843,3.029544,-0.835200,3.895726,-2.013959,2.975465,2.852302,-0.094318,1.982145,-1.897690,2.018635,-0.888793,1.688332,2.069292,-1.828566,4.015815,-0.083093,-1.784901,,9.608403
266,123.121702,12076.021439,1.000126,,0.037265,0.069341,0.079875,0.092324,0.056587,0.143820,0.089243,0.104003,0.161818,0.080402,0.071312,0.081302,0.082749,0.081282,0.079906,0.079017,0.083369,0.102445,0.077383,0.073038,,0.069249,-1.010827,0.840843,3.029544,-0.835200,3.895726,-2.013959,2.975465,2.852302,-0.094318,1.982145,-1.897690,2.018635,-0.888793,1.688332,2.069292,-1.828566,4.015815,-0.083093,-1.784901,,9.618542
267,123.121702,12076.021439,1.000000,,0.036390,0.066812,0.079525,0.091991,0.056016,0.143120,0.087678,0.102188,0.158381,0.080195,0.068869,0.080696,0.083494,0.079762,0.078523,0.077313,0.081911,0.102061,0.076476,0.072572,,0.069249,-1.010827,0.840843,3.029544,-0.835200,3.895726,-2.013959,2.975465,2.852302,-0.094318,1.982145,-1.897690,2.018635,-0.888793,1.688332,2.069292,-1.828566,4.015815,-0.083093,-1.784901,,9.619158
268,123.121702,12076.021439,1.000000,,0.035323,0.066982,0.078241,0.090912,0.055486,0.138877,0.086684,0.101320,0.152496,0.080186,0.068644,0.079528,0.083082,0.078727,0.078278,0.077146,0.079940,0.100266,0.075078,0.072472,,0.069249,-1.010827,0.840843,3.029544,-0.835200,3.895726,-2.013959,2.975465,2.852302,-0.094318,1.982145,-1.897690,2.018635,-0.888793,1.688332,2.069292,-1.828566,4.015815,-0.083093,-1.784901,,9.622393
269,123.121702,12076.021439,1.000000,,0.034895,0.063260,0.077367,0.089503,0.055089,0.138096,0.085879,0.098926,0.151590,0.078676,0.065999,0.078316,0.082167,0.077808,0.075581,0.075979,0.078700,0.098724,0.072723,0.070799,,0.069249,-1.010827,0.840843,3.029544,-0.835200,3.895726,-2.013959,2.975465,2.852302,-0.094318,1.982145,-1.897690,2.018635,-0.888793,1.688332,2.069292,-1.828566,4.015815,-0.083093,-1.784901,,9.624730
270,132.421037,12076.021439,1.000000,,0.034485,0.061701,0.076240,0.088403,0.054557,0.136731,0.084615,0.096356,0.148538,0.077878,0.065190,0.077113,0.081342,0.076788,0.074713,0.075138,0.077691,0.096585,0.072768,0.069278,,0.078643,-1.174164,1.042865,3.100074,-1.058151,4.283202,-1.907745,3.172961,2.984364,-0.054926,2.032503,-1.948255,1.811097,-1.226637,2.084774,1.972629,-1.944086,3.967000,-0.044698,-2.171450,,9.629236
271,132.421037,12076.021439,1.000000,,0.034061,0.058834,0.074158,0.086928,0.053486,0.131621,0.080339,0.097068,0.139626,0.076218,0.063861,0.076085,0.079121,0.074475,0.072600,0.074559,0.076505,0.092576,0.070981,0.067923,,0.078643,-1.174164,1.042865,3.100074,-1.058151,4.283202,-1.907745,3.172961,2.984364,-0.054926,2.032503,-1.948255,1.811097,-1.226637,2.084774,1.972629,-1.944086,3.967000,-0.044698,-2.171450,,9.635800
272,109.224713,12076.021439,1.000000,,0.033773,0.058041,0.073674,0.083922,0.052940,0.129166,0.078716,0.095508,0.138449,0.075660,0.063709,0.075278,0.078558,0.072763,0.070734,0.074056,0.075557,0.090870,0.070814,0.067366,,0.034775,-1.131569,1.053572,3.087264,-0.976546,4.243006,-2.164119,2.918115,3.048019,0.061293,2.115473,-2.022846,1.828942,-0.929386,2.108097,1.693014,-1.919500,3.999746,-0.025853,-2.021496,,9.639104
273,109.224713,12076.021439,1.000000,,0.033524,0.056683,0.072655,0.083248,0.052072,0.125835,0.076814,0.093414,0.136716,0.073662,0.063990,0.073420,0.075799,0.071788,0.070235,0.072103,0.074961,0.088520,0.069647,0.066057,,0.034775,-1.131569,1.053572,3.087264,-0.976546,4.243006,-2.164119,2.918115,3.048019,0.061293,2.115473,-2.022846,1.828942,-0.929386,2.108097,1.693014,-1.919500,3.999746,-0.025853,-2.021496,,9.642301
274,142.402032,12076.021439,1.001236,,0.033436,0.056232,0.071640,0.082804,0.051642,0.124715,0.076219,0.092676,0.137176,0.072038,0.063056,0.072812,0.073456,0.070972,0.068407,0.071510,0.074570,0.087349,0.068574,0.066087,,0.052819,-0.928059,0.989140,3.080552,-0.860973,4.095428,-1.841218,3.144048,2.665360,0.092581,1.871257,-1.970738,1.914397,-1.037944,1.978156,1.655660,-2.132507,4.151831,-0.039154,-1.880636,,9.644130
275,142.402032,12076.021439,1.000000,,0.032372,0.054918,0.070066,0.080973,0.050346,0.122246,0.074545,0.091342,0.136647,0.071269,0.062458,0.071994,0.071139,0.069676,0.067561,0.070670,0.073781,0.085769,0.067327,0.065060,,0.052819,-0.928059,0.989140,3.080552,-0.860973,4.095428,-1.841218,3.144048,2.665360,0.092581,1.871257,-1.970738,1.914397,-1.037944,1.978156,1.655660,-2.132507,4.151831,-0.039154,-1.880636,,9.644085
276,142.402032,12076.021439,1.000000,,0.032220,0.054800,0.067343,0.080535,0.050287,0.121086,0.073076,0.091026,0.134311,0.070993,0.062065,0.071572,0.070546,0.068892,0.066769,0.069709,0.073130,0.084351,0.067358,0.064300,,0.052819,-0.928059,0.989140,3.080552,-0.860973,4.095428,-1.841218,3.144048,2.665360,0.092581,1.871257,-1.970738,1.914397,-1.037944,1.978156,1.655660,-2.132507,4.151831,-0.039154,-1.880636,,9.645467
277,120.467107,12076.021439,1.000510,,0.031276,0.054373,0.066137,0.079848,0.049311,0.119795,0.072025,0.089644,0.133998,0.070586,0.060960,0.069777,0.068729,0.067465,0.066021,0.069042,0.071600,0.083558,0.066120,0.063839,,0.104345,-1.113121,0.905830,3.071268,-0.860892,3.965002,-2.190820,2.800911,2.878467,0.213474,2.045546,-2.071082,2.199476,-0.946338,2.029170,1.942607,-1.969139,3.936186,-0.009051,-1.931840,,9.642578
278,105.912752,12076.021439,1.000000,,0.031048,0.054176,0.065504,0.078707,0.048938,0.118767,0.071478,0.088528,0.132658,0.069983,0.059701,0.068834,0.068358,0.065509,0.064653,0.067879,0.070700,0.081141,0.065580,0.062311,,0.006004,-1.014924,0.964943,3.099518,-1.140358,3.992665,-1.795892,2.877136,2.883158,-0.122391,2.019637,-1.998360,1.988028,-1.168983,1.931913,2.117726,-1.727082,3.988775,0.037116,-1.938628,,9.642643
279,105.912752,12076.021439,1.000000,,0.030803,0.051931,0.064484,0.078062,0.047087,0.116581,0.070544,0.087260,0.130327,0.068389,0.058155,0.067916,0.068006,0.064868,0.064069,0.066713,0.070535,0.080552,0.064452,0.061188,,0.006004,-1.014924,0.964943,3.099518,-1.140358,3.992665,-1.795892,2.877136,2.883158,-0.122391,2.019637,-1.998360,1.988028,-1.168983,1.931913,2.117726,-1.727082,3.988775,0.037116,-1.938628,,9.644664
280,103.002952,12076.021439,1.000000,,0.029112,0.050894,0.062753,0.076109,0.046172,0.115102,0.068783,0.084990,0.128482,0.059722,0.056638,0.066673,0.067918,0.064241,0.063092,0.065619,0.067066,0.080569,0.062829,0.060650,,0.105934,-0.930950,1.227040,2.945688,-0.970385,3.972258,-2.076835,2.926197,3.046933,-0.006726,2.197364,-2.056393,2.041952,-0.986105,1.961109,1.839468,-2.227205,3.982377,-0.010903,-1.980819,,9.647639
281,103.002952,12076.021439,1.000000,,0.026517,0.050022,0.062032,0.073050,0.045925,0.105481,0.066273,0.082785,0.125023,0.059209,0.055560,0.061983,0.065981,0.060740,0.062230,0.063910,0.065805,0.077929,0.056442,0.060005,,0.105934,-0.930950,1.227040,2.945688,-0.970385,3.972258,-2.076835,2.926197,3.046933,-0.006726,2.197364,-2.056393,2.041952,-0.986105,1.961109,1.839468,-2.227205,3.982377,-0.010903,-1.980819,,9.649827
282,103.002952,12076.021439,1.000000,,0.026464,0.049316,0.060972,0.072407,0.043832,0.103887,0.064711,0.081613,0.123338,0.057291,0.054158,0.061017,0.065401,0.058914,0.062071,0.062287,0.065172,0.076952,0.055744,0.059472,,0.105934,-0.930950,1.227040,2.945688,-0.970385,3.972258,-2.076835,2.926197,3.046933,-0.006726,2.197364,-2.056393,2.041952,-0.986105,1.961109,1.839468,-2.227205,3.982377,-0.010903,-1.980819,,9.651371
283,102.852875,12076.021439,1.000000,,0.026353,0.048778,0.060833,0.071257,0.043594,0.102998,0.064403,0.080281,0.121710,0.056818,0.054019,0.060734,0.064733,0.058431,0.061478,0.061620,0.064412,0.076061,0.054877,0.058523,,0.004398,-1.054500,1.100734,3.083372,-0.947929,3.619717,-2.114577,2.961020,2.936197,0.095094,2.103072,-1.922504,1.989752,-0.936087,2.069213,1.908757,-2.139682,3.956899,0.086722,-1.799669,,9.652317
284,102.852875,12076.021439,1.000000,,0.025977,0.047756,0.059135,0.071104,0.043218,0.100404,0.063382,0.080531,0.119524,0.056463,0.053248,0.060228,0.063520,0.057279,0.060609,0.060396,0.061936,0.074428,0.054085,0.057885,,0.004398,-1.054500,1.100734,3.083372,-0.947929,3.619717,-2.114577,2.961020,2.936197,0.095094,2.103072,-1.922504,1.989752,-0.936087,2.069213,1.908757,-2.139682,3.956899,0.086722,-1.799669,,9.654517
285,102.852875,10085.447241,1.000000,,0.024628,0.046880,0.053046,0.071001,0.041728,0.095999,0.058792,0.077378,0.108825,0.055693,0.052143,0.054031,0.060533,0.057281,0.060085,0.058546,0.061056,0.071185,0.052365,0.052147,,0.004398,-1.054500,1.100734,3.083372,-0.947929,3.619717,-2.114577,2.961020,2.936197,0.095094,2.103072,-1.922504,1.989752,-0.936087,2.069213,1.908757,-2.139682,3.956899,0.086722,-1.799669,,9.661521
286,102.852875,4640.121291,1.000000,,0.022443,0.046237,0.049727,0.065023,0.040435,0.094954,0.055502,0.072232,0.105580,0.054729,0.051785,0.051683,0.053678,0.056875,0.055498,0.057418,0.060507,0.071106,0.051040,0.052678,,0.004398,-1.054500,1.100734,3.083372,-0.947929,3.619717,-2.114577,2.961020,2.936197,0.095094,2.103072,-1.922504,1.989752,-0.936087,2.069213,1.908757,-2.139682,3.956899,0.086722,-1.799669,,9.666507
287,97.600557,4640.121291,1.000000,,0.022172,0.045895,0.047706,0.064534,0.039331,0.094529,0.055022,0.070039,0.103460,0.053834,0.050451,0.050894,0.053267,0.056357,0.054796,0.055214,0.059604,0.069787,0.049697,0.052431,,0.044326,-1.072390,1.141815,3.203094,-0.957395,3.978292,-1.965955,2.943221,2.899051,-0.184068,2.069529,-2.070804,2.046029,-1.079347,2.050902,1.885888,-1.805297,4.102075,-0.068156,-2.160810,,9.667113
288,97.600557,4640.121291,1.000000,,0.022009,0.045187,0.047055,0.063446,0.038631,0.093641,0.054273,0.069424,0.101508,0.053259,0.050019,0.050332,0.052359,0.055679,0.054446,0.054568,0.059465,0.068280,0.048933,0.052122,,0.044326,-1.072390,1.141815,3.203094,-0.957395,3.978292,-1.965955,2.943221,2.899051,-0.184068,2.069529,-2.070804,2.046029,-1.079347,2.050902,1.885888,-1.805297,4.102075,-0.068156,-2.160810,,9.668697
289,87.126618,4640.121291,1.000000,,0.021780,0.044214,0.045830,0.062560,0.038171,0.093311,0.053516,0.068911,0.100052,0.052726,0.048906,0.049870,0.051562,0.055181,0.054074,0.053718,0.058714,0.067750,0.048529,0.050725,,0.070174,-0.998892,1.086372,3.114593,-1.008306,4.074211,-2.069451,3.140269,2.973369,0.062760,1.901995,-1.881700,1.974269,-1.059984,1.770507,1.983049,-1.972827,4.125765,-0.242159,-2.044015,,9.671170
290,87.126618,4640.121291,1.001535,,0.020604,0.043817,0.042646,0.059215,0.037423,0.091109,0.052823,0.067073,0.091260,0.052242,0.047868,0.047898,0.050509,0.052835,0.050462,0.051765,0.057097,0.067509,0.047783,0.047888,,0.070174,-0.998892,1.086372,3.114593,-1.008306,4.074211,-2.069451,3.140269,2.973369,0.062760,1.901995,-1.881700,1.974269,-1.059984,1.770507,1.983049,-1.972827,4.125765,-0.242159,-2.044015,,9.668118
